id,year,month,type_of_violence,dyad_new_id,dyad_name,where_prec,where_coordinates,latitude,longitude,best
123806,2009,11,1,411,GRP - CPP,2,Lanuza town,9.23333,126.059,24
125511,2009,12,1,411,GRP - CPP,2,Valencia City town,7.9075,125.093889,10
123651,2010,1,1,411,GRP - CPP,6,Philippines,13,122,0
123636,2010,1,1,411,GRP - CPP,6,Philippines,13,122,64
123755,2010,1,1,411,GRP - CPP,3,Dona Remedios Trinidad municipality,15,121.066667,7
123757,2010,1,1,411,GRP - CPP,2,Donsol municipality,12.983333,123.566667,2
123482,2010,1,1,411,GRP - CPP,5,Mindanao island,8,125,3
122932,2010,1,1,411,GRP - CPP,5,Border between Bontoc and Sagada municipalities,17.081201,120.939082,5
124253,2010,1,1,411,GRP - CPP,1,Malibcong town,17.5655,120.9936,5
122883,2010,2,1,411,GRP - CPP,2,Mabaca village,17.566667,121.116667,3
123229,2010,2,1,411,GRP - CPP,3,San Mariano municipality,16.85,122.166667,1
123346,2010,2,1,411,GRP - CPP,2,New Visayas village,6.964166,126.069444,6
122938,2010,2,1,411,GRP - CPP,4,Bukidnon province,8,125,0
123139,2010,2,1,411,GRP - CPP,4,Davao del Norte province,7.622328,125.674749,0
122850,2010,2,1,411,GRP - CPP,5,Arakan Valley,7.630192,125.372919,3
124697,2010,2,1,411,GRP - CPP,2,San Pablo village,10.878333,123.153888,2
123832,2010,2,1,411,GRP - CPP,5,Banag-banag village,8.895,125.775277,2
125617,2010,2,1,411,GRP - CPP,2,Masayan village,8.073333,125.924722,4
123434,2010,3,1,411,GRP - CPP,2,Panaytayan village,12.541944,121.336111,11
123033,2010,3,1,411,GRP - CPP,2,Cadiz City town,10.9564,123.3126,6
123503,2010,3,1,411,GRP - CPP,1,Luz village,6.906111,124.988611,1
125785,2010,4,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,1
123606,2010,4,1,411,GRP - CPP,2,Paquibato district,7.400556,125.436667,6
122952,2010,4,1,411,GRP - CPP,2,Baras municipality,14.533333,121.266667,4
123896,2010,4,1,411,GRP - CPP,2,Palma Gil village,7.676944,125.521388,1
123472,2010,4,1,411,GRP - CPP,2,Coronon village,6.879167,125.448889,1
123512,2010,4,1,411,GRP - CPP,2,Casoon village,7.842777,125.984722,1
123093,2010,5,1,411,GRP - CPP,1,Coronon village,6.879167,125.448889,2
124244,2010,5,1,411,GRP - CPP,3,Hinatuan municipality,8.4,126.316667,2
123724,2010,5,1,411,GRP - CPP,2,San Mariano village,12.641427,121.437914,1
123734,2010,5,1,411,GRP - CPP,5,Samar island,12,125,2
124386,2010,5,1,411,GRP - CPP,1,Maragusan town,7.32,126.12,6
122902,2010,5,1,411,GRP - CPP,1,Baracatan village,6.973056,125.426667,3
122927,2010,5,1,411,GRP - CPP,2,Maputi village,7.010833,126.0025,5
123920,2010,5,1,411,GRP - CPP,2,Toril district,6.976944,125.458611,1
125173,2010,5,1,411,GRP - CPP,2,Presentacion municipality,13.733333,123.7,5
123918,2010,6,1,411,GRP - CPP,2,Toril district,6.976944,125.458611,2
123468,2010,6,1,411,GRP - CPP,2,Salvacion village,7.516388,125.8725,1
125463,2010,6,1,411,GRP - CPP,2,Mabayabas village,13.795833,121.200833,3
123347,2010,6,1,411,GRP - CPP,2,San Isidro village,6.952777,126.082222,1
123085,2010,6,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,1
123160,2010,6,1,411,GRP - CPP,2,Cateel town,7.78333,126.45,5
123230,2010,6,1,411,GRP - CPP,3,Cateel municipality,7.783333,126.333333,2
123748,2010,7,1,411,GRP - CPP,2,Samoki village,17.0852,120.9837,7
124955,2010,7,1,411,GRP - CPP,2,New Corella municipality,7.585333,125.822333,2
122820,2010,7,1,411,GRP - CPP,1,Aguada village,11.901,123.9209,1
122999,2010,7,1,411,GRP - CPP,2,Butuan City town,8.95,125.533333,1
123288,2010,7,1,411,GRP - CPP,1,Davao City town,7.073056,125.612778,0
123295,2010,8,1,411,GRP - CPP,1,Davao City town,7.073056,125.612778,3
123876,2010,8,1,411,GRP - CPP,4,Surigao del Sur province,8.66667,126,0
123159,2010,8,1,411,GRP - CPP,2,Catarman town,12.4989,124.6377,9
123822,2010,8,1,411,GRP - CPP,1,Lianga town,8.633333,126.095,1
124673,2010,8,1,411,GRP - CPP,2,La Fortuna village,8.279722,125.001389,5
123092,2010,8,1,411,GRP - CPP,2,Bugang village,10.741847,123.393303,1
124691,2010,8,1,411,GRP - CPP,2,Mahaba village,8.815833,126.079444,1
123445,2010,8,1,411,GRP - CPP,3,Marihatag municipality,8.8,126.133333,2
122916,2010,9,1,411,GRP - CPP,5,Bicol region,13.530213,123.271912,4
123009,2010,9,1,411,GRP - CPP,4,Camarines Sur province,13.666667,123.333333,3
125158,2010,9,1,411,GRP - CPP,2,Sipalay City town,9.75,122.4,1
123654,2010,10,1,411,GRP - CPP,2,Naga City municipality,13.626147,123.198469,0
123258,2010,10,1,411,GRP - CPP,2,Tumaras village,7.490277,125.010555,1
125304,2010,10,1,411,GRP - CPP,3,Siay municipality,7.71667,122.883,2
122814,2010,10,1,411,GRP - CPP,4,Abra province,17.583333,120.75,3
123299,2010,11,1,411,GRP - CPP,5,Leyte island,10.83333,124.83333,3
124249,2010,11,1,411,GRP - CPP,3,Impasug-ong municipality,8.412222,125.116944,1
124788,2010,11,1,411,GRP - CPP,2,Paloc village,7.396388,126.101944,6
124982,2010,12,1,411,GRP - CPP,2,San Francisco town,13.3481,122.5206,0
124387,2010,12,1,411,GRP - CPP,1,Maragusan town,7.32,126.12,1
123292,2010,12,1,411,GRP - CPP,2,Taylor village,12.306666,124.955,3
122903,2010,12,1,411,GRP - CPP,2,San Isidro village,12.871666,124.126666,2
123509,2010,12,1,411,GRP - CPP,1,Pasian village,7.928056,126.067222,3
123165,2010,12,1,411,GRP - CPP,2,Catubig town,12.4098,125.0548,11
125318,2011,1,1,411,GRP - CPP,2,Tagum City town,7.447094,125.809556,3
122888,2011,1,1,411,GRP - CPP,3,Baganga municipality,7.6,126.4,5
122757,2011,1,1,411,GRP - CPP,2,Libudun village,7.280277,125.908611,1
124685,2011,1,1,411,GRP - CPP,2,Datu Danwata village,6.287222,125.504166,1
125054,2011,1,1,411,GRP - CPP,2,Paquibato Proper village,7.288884,125.487617,1
122769,2011,1,1,411,GRP - CPP,2,Santa Rita village,8.493611,125.580555,1
122779,2011,1,1,411,GRP - CPP,2,Gulang-gulang village,12.739269,124.000611,1
123181,2011,1,1,411,GRP - CPP,1,Columbio town,6.696389,124.937222,1
122807,2011,1,1,411,GRP - CPP,6,Philippines,13,122,0
123865,2011,1,1,411,GRP - CPP,2,Illuru Sur village,17.8372,121.3947,5
122784,2011,1,1,411,GRP - CPP,2,Manuel Peralta village,6.3175,125.520833,2
122786,2011,1,1,411,GRP - CPP,3,Manay municipality,7.183333,126.416667,1
123156,2011,1,1,411,GRP - CPP,2,Cambayobo village,10.694444,123.391388,1
125419,2011,1,1,411,GRP - CPP,2,Trento town,8.05,126.06667,2
122798,2011,2,1,411,GRP - CPP,2,Tanglag village,17.357777,121.22,1
122802,2011,2,1,411,GRP - CPP,2,Libay-libay village,7.409444,125.893611,3
122848,2011,2,1,411,GRP - CPP,4,Camarines Sur province,13.666667,123.333333,1
122849,2011,2,1,411,GRP - CPP,1,Cawayan village,16.634675,121.08454,3
122864,2011,2,1,411,GRP - CPP,2,Villareal village,12.890555,124.115833,1
122887,2011,3,1,411,GRP - CPP,2,Mapayag village,8.1075,125.059444,5
122894,2011,3,1,411,GRP - CPP,1,Mipangi village,7.544166,125.940555,1
124708,2011,3,1,411,GRP - CPP,1,Panabo City town,7.3075,125.668333,2
122917,2011,3,1,411,GRP - CPP,2,Nagbinlod village,9.291388,123.034166,3
125277,2011,3,1,411,GRP - CPP,2,Sibulan village,6.933611,125.462222,2
125359,2011,3,1,411,GRP - CPP,2,Sua-on village,7.662778,125.638333,1
122966,2011,3,1,411,GRP - CPP,2,Bugang village,10.741847,123.393303,1
122975,2011,4,1,411,GRP - CPP,2,Malatas village,10.658333,123.451111,3
124995,2011,4,1,411,GRP - CPP,1,San Jose del Monte City town,14.813889,121.045278,6
123821,2011,4,1,411,GRP - CPP,1,Lianga town,8.633333,126.095,1
122983,2011,5,1,411,GRP - CPP,6,Philippines,13,122,4
123012,2011,5,1,411,GRP - CPP,2,Lakambini village,17.712222,121.5275,5
123024,2011,5,1,411,GRP - CPP,2,Maog-og village,13.078333,123.558888,3
123029,2011,5,1,411,GRP - CPP,1,Wali village,6.0775,124.555555,2
123036,2011,5,1,411,GRP - CPP,2,New Tubigon village,8.938055,125.802222,1
123074,2011,6,1,411,GRP - CPP,2,Toril district,6.976944,125.458611,3
124056,2011,6,1,411,GRP - CPP,1,Mati town,6.953,126.216,2
124493,2011,6,1,411,GRP - CPP,2,Belmonte village,7.882777,125.78,2
123097,2011,6,1,411,GRP - CPP,5,Border between Toboso and Calatrava municipalities,10.699849,123.420785,1
123098,2011,6,1,411,GRP - CPP,2,Tabun-ac village,10.707777,123.473611,2
123120,2011,6,1,411,GRP - CPP,2,Batasan village,6.946476,125.160147,1
124611,2011,6,1,411,GRP - CPP,3,Magpet municipality,7.113337,125.190251,4
123999,2011,6,1,411,GRP - CPP,3,Guinobatan municipality,13.166667,123.566667,2
123990,2011,6,1,411,GRP - CPP,1,Makilala town,6.9514,125.0992,4
125015,2011,6,1,411,GRP - CPP,2,Banawe village,9.379722,123.010555,2
123189,2011,6,1,411,GRP - CPP,2,Napnapan village,7.140277,125.973333,1
123201,2011,7,1,411,GRP - CPP,1,Tacpao village,10.218888,123.243333,3
123576,2011,7,1,411,GRP - CPP,2,Dimasalang municipality,12.166667,123.833333,1
123213,2011,7,1,411,GRP - CPP,2,Manobo village,7.087222,125.259166,2
123224,2011,7,1,411,GRP - CPP,2,Binicalan village,8.420277,125.3975,1
123232,2011,7,1,411,GRP - CPP,2,Marilog district,7.446667,125.276944,1
123335,2011,7,1,411,GRP - CPP,2,Toril district,6.976944,125.458611,3
124483,2011,7,1,411,GRP - CPP,2,Belmonte village,7.882777,125.78,2
125635,2011,7,1,411,GRP - CPP,1,Mati town,6.953,126.216,1
123857,2011,7,1,411,GRP - CPP,2,Gumitan village,7.443476,125.357229,1
125420,2011,7,1,411,GRP - CPP,1,Trento town,8.05,126.06667,2
124783,2011,7,1,411,GRP - CPP,1,Santo Nino village,8.05,125.815555,14
123356,2011,8,1,411,GRP - CPP,2,Mahayahay village,8.099722,126.366388,2
123357,2011,8,1,411,GRP - CPP,2,Alobo village,13.109009,123.671851,1
123364,2011,8,1,411,GRP - CPP,2,Tagnanan village,7.268333,125.861388,3
123235,2011,8,1,411,GRP - CPP,2,Abijod village,7.810833,126.283333,1
123369,2011,8,1,411,GRP - CPP,5,Mindanao island,8,125,2
123377,2011,8,1,411,GRP - CPP,2,Tungao village,8.785555,125.523055,1
123378,2011,8,1,411,GRP - CPP,1,Taposo village,15.6174,119.9547,1
125048,2011,8,1,411,GRP - CPP,2,Pequit village,11.776944,125.055833,2
124454,2011,8,1,411,GRP - CPP,1,Medina town,8.912,125.024,2
123389,2011,8,1,411,GRP - CPP,2,Switch village,11.253611,122.570277,1
123100,2011,9,1,411,GRP - CPP,2,Puting Bato village,9.121666,125.696944,1
123400,2011,9,1,411,GRP - CPP,2,Baguio village,6.916944,125.086666,1
123287,2011,9,1,411,GRP - CPP,3,Calatrava municipality,10.65,123.366667,1
123537,2011,9,1,411,GRP - CPP,2,Paquibato district,7.400556,125.436667,2
123037,2011,9,1,411,GRP - CPP,2,Cadandanan village,12.745833,123.907222,1
123592,2011,9,1,411,GRP - CPP,5,Caraga region,8.942554,125.818172,2
123591,2011,9,1,411,GRP - CPP,2,San Roque village,8.242777,126.2275,3
123833,2011,10,1,411,GRP - CPP,2,Calabuan village,8.639722,125.385277,6
123609,2011,10,1,411,GRP - CPP,1,Caganayan village,17.82168,120.800984,9
123836,2011,10,1,411,GRP - CPP,2,Datal Bukay village,5.886666,125.419722,2
123615,2011,10,1,411,GRP - CPP,2,New Visayas village,8.000555,126.110277,1
123633,2011,10,1,411,GRP - CPP,2,Cabalantian village,7.499166,125.148055,1
123659,2011,10,1,411,GRP - CPP,2,San Miguel village,17.841697,121.919249,4
123775,2011,11,1,411,GRP - CPP,2,Balenguian village,9.356667,125.5575,1
123789,2011,11,1,411,GRP - CPP,2,Bangayan village,9.390833,125.6425,1
123802,2011,11,1,411,GRP - CPP,2,Kibanban village,8.779444,124.820833,1
123813,2011,11,1,411,GRP - CPP,2,Malabog Proper village,7.255555,125.526111,0
122937,2011,11,1,411,GRP - CPP,2,Batasan village,6.946476,125.160147,1
123838,2011,11,1,411,GRP - CPP,1,Daoangan village,17.4867,121.2294,2
123736,2011,11,1,411,GRP - CPP,2,San Miguel village,8.781666,125.089444,1
123887,2011,11,1,411,GRP - CPP,1,Caningag village,7.35,126.383333,1
123319,2011,11,1,411,GRP - CPP,2,Davao City town,7.073056,125.612778,3
123902,2011,12,1,411,GRP - CPP,2,Santo Nino village,7.339166,125.160833,1
124031,2011,12,1,411,GRP - CPP,2,Makilala town,6.9514,125.0992,3
123511,2011,12,1,411,GRP - CPP,2,Datalblao village,6.581389,124.988889,1
125238,2011,12,1,411,GRP - CPP,2,Aningalan village,10.829166,122.194722,3
125414,2011,12,1,411,GRP - CPP,2,Mabuhay village,9.074166,126.079722,5
123922,2011,12,1,411,GRP - CPP,2,Maharlika village,8.262222,126.274444,1
122971,2012,1,1,411,GRP - CPP,2,Taglibas village,8.772222,125.694444,1
124944,2012,1,1,411,GRP - CPP,2,Remedios T. Romualdez town,9.053611,125.586667,3
123467,2012,1,1,411,GRP - CPP,2,Malinawon village,7.526944,125.933055,6
123267,2012,1,1,411,GRP - CPP,2,Sinuda village,7.591111,125.148611,0
123749,2012,1,1,411,GRP - CPP,2,Kitaotao town,7.639722,125.008889,0
123015,2012,1,1,411,GRP - CPP,2,Camindagan village,9.833056,122.573611,1
122974,2012,1,1,411,GRP - CPP,2,Andres Bonifacio village,10.909722,123.229166,2
123729,2012,2,1,411,GRP - CPP,2,Ududiao village,17.465727,120.811847,3
123835,2012,2,1,411,GRP - CPP,2,Magkalape village,8.895277,125.727777,1
124504,2012,2,1,411,GRP - CPP,2,Malaya village,14.110277,122.591111,4
124978,2012,3,1,411,GRP - CPP,2,Cadawag village,13.128333,123.348333,1
123381,2012,3,1,411,GRP - CPP,2,Buhay village,6.990277,125.196944,2
123056,2012,3,1,411,GRP - CPP,2,Tuyom village,9.9769,122.5582,1
123934,2012,3,1,411,GRP - CPP,2,Magdalena town,14.198889,121.428889,1
122995,2012,3,1,411,GRP - CPP,2,Digmala village,15.680833,121.221666,4
123030,2012,3,1,411,GRP - CPP,2,Budlasan village,10.332976,123.210801,1
122911,2012,3,1,411,GRP - CPP,2,Cagara village,12.44,123.491388,2
125358,2012,3,1,411,GRP - CPP,2,Milagrosa village,9.221944,123.021666,1
123837,2012,3,1,411,GRP - CPP,2,New Tubigon village,8.938055,125.802222,1
123799,2012,3,1,411,GRP - CPP,2,Balatohan village,13.711388,124.241944,1
125506,2012,3,1,411,GRP - CPP,2,Tubungan municipality,10.783333,122.3,1
123559,2012,3,1,411,GRP - CPP,4,Cotabato province,7.212123,124.881512,4
122878,2012,3,1,411,GRP - CPP,2,Bagumbayan village,7.195277,125.106111,2
123358,2012,4,1,411,GRP - CPP,2,Macagahay village,10.256111,123.158889,1
122960,2012,4,1,411,GRP - CPP,2,Butanguiad village,13.226944,122.530556,3
122969,2012,4,1,411,GRP - CPP,2,Iba village,8.091389,125.32,3
123331,2012,4,1,411,GRP - CPP,2,Penafrancia village,13.875277,122.281944,4
123094,2012,4,1,411,GRP - CPP,2,Dalwangan village,8.200556,125.041389,1
124924,2012,4,1,411,GRP - CPP,2,Banawal village,17.106944,121.371944,7
123793,2012,4,1,411,GRP - CPP,2,Bagyang village,8.998888,125.912777,1
123370,2012,4,1,411,GRP - CPP,2,Bacungan village,6.756666,125.096944,5
123913,2012,4,1,411,GRP - CPP,2,Gumhang village,16.682222,120.998333,13
123086,2012,4,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,1
123332,2012,4,1,411,GRP - CPP,2,Santa Catalina village,13.795555,122.385555,2
124514,2012,4,1,411,GRP - CPP,2,Maot village,14.1575,122.725833,8
124780,2012,5,1,411,GRP - CPP,3,Lantapan municipality,8.05,124.9833,1
124887,2012,5,1,411,GRP - CPP,2,Pioduran town,13.033333,123.45,1
123778,2012,5,1,411,GRP - CPP,2,Pinamanaan village,13.009444,123.531944,3
123018,2012,5,1,411,GRP - CPP,2,Bucalan village,10.333888,123.235277,3
123180,2012,5,1,411,GRP - CPP,2,Capalonga municipality,14.233333,122.483333,1
123770,2012,5,1,411,GRP - CPP,2,Bagacay village,12.509722,123.676388,1
123762,2012,5,1,411,GRP - CPP,2,Pawa village,13.124722,123.890833,1
123199,2012,6,1,411,GRP - CPP,2,Sinungtan village,12.128055,123.542777,2
122901,2012,6,1,411,GRP - CPP,2,Bantacan village,7.640833,126.150556,1
123034,2012,6,1,411,GRP - CPP,2,Cadandanan village,12.745833,123.907222,1
122954,2012,6,1,411,GRP - CPP,2,San Isidro village,7.826666,123.08,1
123014,2012,6,1,411,GRP - CPP,2,Camindagan village,9.833056,122.573611,1
124323,2012,6,1,411,GRP - CPP,3,Jose Abad Santos municipality,5.916667,125.65,3
123021,2012,6,1,411,GRP - CPP,2,Villar village,15.188888,120.241666,2
123803,2012,6,1,411,GRP - CPP,2,White Cliff village,13.463333,122.561388,11
123616,2012,7,1,411,GRP - CPP,2,Parasonan village,7.350833,126.086944,1
123608,2012,8,1,411,GRP - CPP,2,Paquibato Proper village,7.288884,125.487617,1
125377,2012,8,1,411,GRP - CPP,2,Ampianga village,8.928888,124.821111,2
122965,2012,8,1,411,GRP - CPP,2,Amparo village,8.852777,125.541111,1
123072,2012,8,1,411,GRP - CPP,2,Telafas village,6.635278,124.975,1
123585,2012,8,1,411,GRP - CPP,2,Intusan village,12.0807,123.8735,1
122964,2012,8,1,411,GRP - CPP,2,Compostela village,7.71,123.064166,1
123075,2012,8,1,411,GRP - CPP,1,Camalig town,13.1821,123.6543,2
123610,2012,8,1,411,GRP - CPP,2,Tapak village,7.424722,125.438333,5
124683,2012,8,1,411,GRP - CPP,3,Makilala municipality,6.9,125.166667,2
123607,2012,9,1,411,GRP - CPP,2,Fatima village,7.289722,125.525833,1
123534,2012,9,1,411,GRP - CPP,2,Iriga City town,13.416667,123.416667,2
123054,2012,9,1,411,GRP - CPP,2,San Isidro village,12.775555,124.106944,7
123903,2012,9,1,411,GRP - CPP,2,Tacayan village,11.216388,122.434166,1
123890,2012,9,1,411,GRP - CPP,2,Dagohoy village,7.741388,125.513055,2
123073,2012,9,1,411,GRP - CPP,2,Telafas village,6.635278,124.975,2
123479,2012,10,1,411,GRP - CPP,1,Impasug-ong town,8.309722,125.001944,2
123177,2012,10,1,411,GRP - CPP,2,Gigaquit municipality,9.516667,125.65,2
125525,2012,10,1,411,GRP - CPP,1,Veruela town,8.0731,125.9558,2
123361,2012,10,1,411,GRP - CPP,2,Calabcab village,7.454166,125.949444,2
123173,2012,10,1,411,GRP - CPP,2,Poblacion East village,9.836388,122.6575,1
123117,2012,11,1,411,GRP - CPP,2,Paquibato district,7.400556,125.436667,4
122813,2012,11,1,411,GRP - CPP,3,San Guillermo municipality,16.733333,121.866667,7
123519,2012,11,1,411,GRP - CPP,2,Lebanon village,7.688333,125.928333,2
123366,2012,12,1,411,GRP - CPP,2,Baliti village,7.203333,125.150833,1
124945,2012,12,1,411,GRP - CPP,1,Rizal town,8.68,117.34,1
123781,2012,12,1,411,GRP - CPP,2,Binicalan village,8.420277,125.3975,1
67048,2013,1,1,411,GRP - CPP,2,Oma-oma village,13.171168,123.512626,1
67057,2013,1,1,411,GRP - CPP,2,Tigbao municipality,7.864443,123.226452,3
67058,2013,1,1,411,GRP - CPP,2,Puso village,10.326432,123.162193,9
67038,2013,1,1,411,GRP - CPP,2,Gubat municipality,12.933333,124.1,2
67061,2013,1,1,411,GRP - CPP,4,Agusan del Sur province,8.5,125.833333,1
67060,2013,2,1,411,GRP - CPP,1,Malamodao village,7.365735,125.940325,1
67062,2013,2,1,411,GRP - CPP,2,Anitapan village,7.278087,125.973274,0
67071,2013,2,1,411,GRP - CPP,2,Guindaulan village,12.489934,124.418452,1
67043,2013,3,1,411,GRP - CPP,2,New Carmen village,7.151079,125.534421,1
67077,2013,3,1,411,GRP - CPP,2,Kawayanon village,6.927069,125.069432,1
67078,2013,3,1,411,GRP - CPP,2,Anticala village,9.004444,125.645278,1
67079,2013,4,1,411,GRP - CPP,1,Escalante town,10.840278,123.499167,2
67083,2013,4,1,411,GRP - CPP,2,Anitapan village,7.278087,125.973274,1
67084,2013,4,1,411,GRP - CPP,1,Casoon village,7.842777,125.984722,1
67086,2013,4,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,1
67159,2013,4,1,411,GRP - CPP,2,Libudun village,7.280277,125.908611,6
67085,2013,4,1,411,GRP - CPP,1,New Malaga (Dalisay) village,7.38534,125.602464,1
67094,2013,4,1,411,GRP - CPP,3,Asipulo municipality,16.699999,121.036456,0
67096,2013,4,1,411,GRP - CPP,2,Don Panaca village,7.155906,125.226844,1
67097,2013,4,1,411,GRP - CPP,2,Binakakalan village,8.776219,125.101139,2
67161,2013,4,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,2
67101,2013,5,1,411,GRP - CPP,5,Negros island,10,123,5
67104,2013,5,1,411,GRP - CPP,2,Tabuk town,17.4189,121.4458,2
67105,2013,5,1,411,GRP - CPP,2,Ragay town,13.816667,122.783333,1
67106,2013,5,1,411,GRP - CPP,5,Mindanao island,8,125,4
67107,2013,5,1,411,GRP - CPP,2,Milagrosa village,9.221944,123.021666,1
67163,2013,5,1,411,GRP - CPP,2,San Pedro village,9.180833,123.060833,1
67108,2013,5,1,411,GRP - CPP,3,Santa Catalina municipality,9.25,122.966667,1
67111,2013,5,1,411,GRP - CPP,2,Tambulig municipality,8.101286,123.518013,1
67113,2013,5,1,411,GRP - CPP,3,Allacapan municipality,18.2,121.55,9
67116,2013,5,1,411,GRP - CPP,2,Longanapan village,7.757611,125.846294,1
67117,2013,5,1,411,GRP - CPP,2,San Antonio village,7.821111,125.903611,1
67120,2013,6,1,411,GRP - CPP,1,Buhisan village,8.719634,126.104755,3
67129,2013,6,1,411,GRP - CPP,3,Esperanza municipality,8.614184,125.538697,2
67132,2013,6,1,411,GRP - CPP,2,Lungib village,12.461879,124.334193,1
67134,2013,6,1,411,GRP - CPP,2,Tadian town,16.9956,120.8203,1
45727,2013,7,1,411,GRP - CPP,6,Philippines,13,122,11
45665,2013,7,1,411,GRP - CPP,1,Calmayon village,12.782008,123.952024,8
45666,2013,7,1,411,GRP - CPP,2,Magting village,7.780424,123.292649,1
45705,2013,7,1,411,GRP - CPP,2,Irosin municipality,12.75,124.033333,1
45716,2013,7,1,411,GRP - CPP,1,Banag-banag village,8.895,125.775277,7
45720,2013,7,1,411,GRP - CPP,1,Rombang village,12.4863,125.0791,1
45725,2013,7,1,411,GRP - CPP,2,Camiling municipality,15.728541,120.408922,6
45736,2013,8,1,411,GRP - CPP,1,Kabayunan village,14.921662,121.277351,3
45743,2013,8,1,411,GRP - CPP,1,San Mariano town,16.9833,122.01667,1
45747,2013,8,1,411,GRP - CPP,1,San Jorge village,12.340759,125.068181,1
45748,2013,8,1,411,GRP - CPP,2,Casoon village,7.842777,125.984722,1
45751,2013,8,1,411,GRP - CPP,2,Sagada town,17.0864,120.9067,2
45752,2013,8,1,411,GRP - CPP,2,Tabuk town,17.4189,121.4458,2
63652,2013,9,1,411,GRP - CPP,2,Gala village,8.236432,123.687765,1
45757,2013,9,1,411,GRP - CPP,2,Kabilao village,6.842467,125.139308,6
45758,2013,9,1,411,GRP - CPP,2,Kabilao village,6.842467,125.139308,1
45794,2013,9,1,411,GRP - CPP,2,Kibanban village,8.779444,124.820833,6
45812,2013,9,1,411,GRP - CPP,1,Malinawon village,7.526944,125.933055,1
45825,2013,9,1,411,GRP - CPP,1,Malaybalay City town,8.160278,125.123056,2
45820,2013,10,1,411,GRP - CPP,1,Aliwagwag village,7.743888,126.413888,1
45827,2013,10,1,411,GRP - CPP,1,Banglay village,8.793292,124.830802,1
45845,2013,10,1,411,GRP - CPP,2,Rizal village,12.160833,124.8825,2
45847,2013,10,1,411,GRP - CPP,2,Bituan village,6.868888,124.983414,8
45849,2013,10,1,411,GRP - CPP,1,Makilala town,6.9514,125.0992,1
45850,2013,10,1,411,GRP - CPP,2,Guadalupe village,8.592094,125.701754,3
